id,client_id,number,dt_created,dt_modified,sale_sum,status_id
594,736,ORD_594,2015-05-13 00:00:00.000,2015-06-10 00:00:00.000,63505.00,3
595,845,ORD_595,2015-06-16 00:00:00.000,2015-06-25 00:00:00.000,35611.00,6
596,1,ORD_596,2015-05-30 00:00:00.000,2015-06-19 00:00:00.000,86125.00,1
597,208,ORD_597,2015-02-05 00:00:00.000,2015-03-07 00:00:00.000,36045.00,3
598,443,ORD_598,2015-01-29 00:00:00.000,2015-05-14 00:00:00.000,53119.00,7
599,31,ORD_599,2015-03-29 00:00:00.000,2015-04-17 00:00:00.000,5283.00,4
600,1001,ORD_600,2015-04-15 00:00:00.000,2015-06-12 00:00:00.000,27911.00,1
601,910,ORD_601,2015-05-15 00:00:00.000,2015-06-28 00:00:00.000,61728.00,3
602,558,ORD_602,2015-01-24 00:00:00.000,2015-02-09 00:00:00.000,69802.00,2
603,605,ORD_603,2015-05-22 00:00:00.000,2015-06-26 00:00:00.000,36045.00,7
604,897,ORD_604,2015-06-29 00:00:00.000,2015-06-29 00:00:00.000,60624.00,5
605,334,ORD_605,2015-04-16 00:00:00.000,2015-06-12 00:00:00.000,25732.00,5
606,877,ORD_606,2015-05-11 00:00:00.000,2015-06-25 00:00:00.000,82238.00,5
607,63,ORD_607,2015-04-14 00:00:00.000,2015-04-26 00:00:00.000,56167.00,6
608,171,ORD_608,2015-06-16 00:00:00.000,2015-06-26 00:00:00.000,61509.00,1
609,655,ORD_609,2015-06-02 00:00:00.000,2015-06-24 00:00:00.000,41752.00,1
610,972,ORD_610,2015-04-17 00:00:00.000,2015-04-24 00:00:00.000,33022.00,1
611,484,ORD_611,2015-04-25 00:00:00.000,2015-05-13 00:00:00.000,41821.00,2
612,702,ORD_612,2015-06-29 00:00:00.000,2015-06-29 00:00:00.000,17322.00,3
613,777,ORD_613,2015-01-10 00:00:00.000,2015-04-04 00:00:00.000,92806.00,1
614,1020,ORD_614,2015-05-02 00:00:00.000,2015-06-24 00:00:00.000,59987.00,4
615,215,ORD_615,2015-06-06 00:00:00.000,2015-06-19 00:00:00.000,99805.00,1
616,171,ORD_616,2015-03-07 00:00:00.000,2015-04-19 00:00:00.000,88593.00,5
617,509,ORD_617,2015-04-14 00:00:00.000,2015-05-28 00:00:00.000,31925.00,1
618,663,ORD_618,2015-03-23 00:00:00.000,2015-04-23 00:00:00.000,5724.00,1
619,141,ORD_619,2015-02-09 00:00:00.000,2015-06-29 00:00:00.000,14177.00,2
620,163,ORD_620,2015-04-30 00:00:00.000,2015-05-03 00:00:00.000,2970.00,1
621,60,ORD_621,2015-01-05 00:00:00.000,2015-05-15 00:00:00.000,57466.00,3
622,4,ORD_622,2015-06-30 00:00:00.000,2015-06-30 00:00:00.000,4185.00,7
623,856,ORD_623,2015-04-03 00:00:00.000,2015-05-10 00:00:00.000,81500.00,7
624,257,ORD_624,2015-05-20 00:00:00.000,2015-05-21 00:00:00.000,24201.00,7
625,532,ORD_625,2015-04-16 00:00:00.000,2015-04-24 00:00:00.000,90137.00,1
626,859,ORD_626,2015-01-08 00:00:00.000,2015-06-08 00:00:00.000,44228.00,3
627,395,ORD_627,2015-06-08 00:00:00.000,2015-06-11 00:00:00.000,71160.00,3
628,793,ORD_628,2015-01-05 00:00:00.000,2015-02-22 00:00:00.000,85234.00,5
629,998,ORD_629,2015-05-08 00:00:00.000,2015-05-27 00:00:00.000,18047.00,2
630,654,ORD_630,2015-04-15 00:00:00.000,2015-05-23 00:00:00.000,10727.00,1
631,57,ORD_631,2015-06-06 00:00:00.000,2015-06-08 00:00:00.000,41922.00,1
632,600,ORD_632,2015-01-25 00:00:00.000,2015-06-20 00:00:00.000,23019.00,3
633,690,ORD_633,2015-01-19 00:00:00.000,2015-02-20 00:00:00.000,15055.00,5
634,282,ORD_634,2015-04-07 00:00:00.000,2015-04-09 00:00:00.000,13744.00,4
635,268,ORD_635,2015-05-30 00:00:00.000,2015-06-30 00:00:00.000,58876.00,1
636,336,ORD_636,2015-03-25 00:00:00.000,2015-04-19 00:00:00.000,48560.00,5
637,809,ORD_637,2015-03-07 00:00:00.000,2015-04-09 00:00:00.000,21007.00,3
638,520,ORD_638,2015-06-14 00:00:00.000,2015-06-28 00:00:00.000,65116.00,7
639,174,ORD_639,2015-02-26 00:00:00.000,2015-03-04 00:00:00.000,74945.00,4
640,575,ORD_640,2015-04-17 00:00:00.000,2015-05-15 00:00:00.000,50355.00,5
641,944,ORD_641,2015-02-13 00:00:00.000,2015-05-13 00:00:00.000,93366.00,1
642,476,ORD_642,2015-02-14 00:00:00.000,2015-03-20 00:00:00.000,66297.00,7
643,864,ORD_643,2015-01-12 00:00:00.000,2015-02-24 00:00:00.000,24542.00,7
644,551,ORD_644,2015-02-23 00:00:00.000,2015-04-07 00:00:00.000,71619.00,7
645,790,ORD_645,2015-05-06 00:00:00.000,2015-06-07 00:00:00.000,71443.00,5
646,189,ORD_646,2015-01-13 00:00:00.000,2015-05-08 00:00:00.000,91075.00,1
647,696,ORD_647,2015-03-12 00:00:00.000,2015-06-30 00:00:00.000,69405.00,5
648,153,ORD_648,2015-02-22 00:00:00.000,2015-05-17 00:00:00.000,92080.00,5
649,272,ORD_649,2015-05-16 00:00:00.000,2015-06-12 00:00:00.000,35249.00,2
650,770,ORD_650,2015-05-17 00:00:00.000,2015-06-02 00:00:00.000,36524.00,5
651,544,ORD_651,2015-02-17 00:00:00.000,2015-02-28 00:00:00.000,87081.00,1
652,436,ORD_652,2015-01-25 00:00:00.000,2015-03-17 00:00:00.000,65478.00,2
653,681,ORD_653,2015-02-18 00:00:00.000,2015-04-03 00:00:00.000,21616.00,2
654,233,ORD_654,2015-04-19 00:00:00.000,2015-05-12 00:00:00.000,95536.00,2
655,978,ORD_655,2015-06-03 00:00:00.000,2015-06-21 00:00:00.000,14222.00,2
656,761,ORD_656,2015-03-03 00:00:00.000,2015-06-11 00:00:00.000,68297.00,5
657,339,ORD_657,2015-02-26 00:00:00.000,2015-06-16 00:00:00.000,89314.00,7
658,861,ORD_658,2015-01-29 00:00:00.000,2015-03-31 00:00:00.000,85264.00,1
659,874,ORD_659,2015-05-28 00:00:00.000,2015-06-21 00:00:00.000,17186.00,2
660,715,ORD_660,2015-02-16 00:00:00.000,2015-05-09 00:00:00.000,85031.00,5
661,542,ORD_661,2015-01-14 00:00:00.000,2015-06-09 00:00:00.000,73271.00,7
662,132,ORD_662,2015-04-05 00:00:00.000,2015-04-11 00:00:00.000,18686.00,3
663,506,ORD_663,2015-02-25 00:00:00.000,2015-06-08 00:00:00.000,58291.00,3
664,979,ORD_664,2015-04-02 00:00:00.000,2015-05-29 00:00:00.000,23339.00,1
665,321,ORD_665,2015-05-23 00:00:00.000,2015-06-09 00:00:00.000,48201.00,1
666,1013,ORD_666,2015-04-18 00:00:00.000,2015-05-18 00:00:00.000,17735.00,7
667,782,ORD_667,2015-06-28 00:00:00.000,2015-06-29 00:00:00.000,21008.00,5
668,703,ORD_668,2015-02-13 00:00:00.000,2015-06-13 00:00:00.000,78298.00,5
669,985,ORD_669,2015-01-29 00:00:00.000,2015-05-25 00:00:00.000,73354.00,2
670,192,ORD_670,2015-01-24 00:00:00.000,2015-02-05 00:00:00.000,37381.00,5
671,357,ORD_671,2015-02-09 00:00:00.000,2015-05-20 00:00:00.000,41226.00,1
672,260,ORD_672,2015-05-11 00:00:00.000,2015-06-10 00:00:00.000,16972.00,2
673,900,ORD_673,2015-04-06 00:00:00.000,2015-04-28 00:00:00.000,61330.00,2
674,579,ORD_674,2015-04-24 00:00:00.000,2015-05-20 00:00:00.000,13911.00,6
675,845,ORD_675,2015-06-15 00:00:00.000,2015-06-23 00:00:00.000,91668.00,4
676,337,ORD_676,2015-05-23 00:00:00.000,2015-06-14 00:00:00.000,46430.00,6
677,442,ORD_677,2015-04-22 00:00:00.000,2015-06-30 00:00:00.000,56033.00,5
678,484,ORD_678,2015-03-08 00:00:00.000,2015-06-20 00:00:00.000,82610.00,3
679,395,ORD_679,2015-01-17 00:00:00.000,2015-02-28 00:00:00.000,69914.00,6
680,290,ORD_680,2015-02-02 00:00:00.000,2015-02-10 00:00:00.000,40920.00,1
681,234,ORD_681,2015-06-17 00:00:00.000,2015-06-23 00:00:00.000,8859.00,7
682,475,ORD_682,2015-05-10 00:00:00.000,2015-06-01 00:00:00.000,25507.00,1
683,925,ORD_683,2015-01-31 00:00:00.000,2015-03-05 00:00:00.000,53206.00,3
684,906,ORD_684,2015-04-05 00:00:00.000,2015-06-07 00:00:00.000,89163.00,7
685,139,ORD_685,2015-05-18 00:00:00.000,2015-06-23 00:00:00.000,11939.00,2
686,64,ORD_686,2015-04-19 00:00:00.000,2015-04-20 00:00:00.000,12251.00,6
687,95,ORD_687,2015-03-05 00:00:00.000,2015-05-14 00:00:00.000,15443.00,1
688,32,ORD_688,2015-04-04 00:00:00.000,2015-05-22 00:00:00.000,95794.00,1
689,578,ORD_689,2015-02-22 00:00:00.000,2015-04-06 00:00:00.000,91528.00,7
690,190,ORD_690,2015-06-18 00:00:00.000,2015-06-21 00:00:00.000,70043.00,2
691,355,ORD_691,2015-01-21 00:00:00.000,2015-02-17 00:00:00.000,18476.00,2
692,727,ORD_692,2015-02-21 00:00:00.000,2015-05-21 00:00:00.000,86351.00,7
693,920,ORD_693,2015-05-31 00:00:00.000,2015-06-06 00:00:00.000,74748.00,7
694,708,ORD_694,2015-05-09 00:00:00.000,2015-05-10 00:00:00.000,91714.00,3
695,578,ORD_695,2015-02-28 00:00:00.000,2015-03-15 00:00:00.000,26146.00,7
696,11,ORD_696,2015-02-17 00:00:00.000,2015-05-28 00:00:00.000,98229.00,2
697,367,ORD_697,2015-03-19 00:00:00.000,2015-04-15 00:00:00.000,26629.00,3
698,573,ORD_698,2015-02-05 00:00:00.000,2015-03-27 00:00:00.000,97961.00,1
699,370,ORD_699,2015-02-10 00:00:00.000,2015-05-17 00:00:00.000,77062.00,3
700,801,ORD_700,2015-04-04 00:00:00.000,2015-06-24 00:00:00.000,74530.00,1
701,637,ORD_701,2015-05-01 00:00:00.000,2015-05-02 00:00:00.000,96789.00,1
702,747,ORD_702,2015-02-01 00:00:00.000,2015-06-26 00:00:00.000,85994.00,5
703,426,ORD_703,2015-06-08 00:00:00.000,2015-06-13 00:00:00.000,19465.00,5
704,383,ORD_704,2015-03-29 00:00:00.000,2015-05-27 00:00:00.000,84458.00,7
705,565,ORD_705,2015-06-08 00:00:00.000,2015-06-25 00:00:00.000,48901.00,4
706,158,ORD_706,2015-01-28 00:00:00.000,2015-02-25 00:00:00.000,96928.00,5
707,804,ORD_707,2015-06-08 00:00:00.000,2015-06-15 00:00:00.000,43375.00,1
708,694,ORD_708,2015-04-30 00:00:00.000,2015-05-24 00:00:00.000,94451.00,6
709,628,ORD_709,2015-04-14 00:00:00.000,2015-06-05 00:00:00.000,80861.00,2
710,697,ORD_710,2015-05-06 00:00:00.000,2015-06-04 00:00:00.000,74982.00,1
711,370,ORD_711,2015-04-01 00:00:00.000,2015-05-20 00:00:00.000,67881.00,2
712,711,ORD_712,2015-05-05 00:00:00.000,2015-06-20 00:00:00.000,19273.00,5
713,990,ORD_713,2015-01-02 00:00:00.000,2015-03-05 00:00:00.000,21289.00,5
714,610,ORD_714,2015-04-15 00:00:00.000,2015-06-04 00:00:00.000,52839.00,5
715,390,ORD_715,2015-04-17 00:00:00.000,2015-05-28 00:00:00.000,52241.00,5
716,4,ORD_716,2015-05-22 00:00:00.000,2015-05-31 00:00:00.000,1101.00,5
717,180,ORD_717,2015-02-05 00:00:00.000,2015-06-10 00:00:00.000,25705.00,6
718,386,ORD_718,2015-04-10 00:00:00.000,2015-04-24 00:00:00.000,10866.00,1
719,821,ORD_719,2015-02-18 00:00:00.000,2015-05-31 00:00:00.000,5224.00,2
720,234,ORD_720,2015-06-09 00:00:00.000,2015-06-14 00:00:00.000,19969.00,5
721,254,ORD_721,2015-06-30 00:00:00.000,2015-06-30 00:00:00.000,44709.00,3
722,122,ORD_722,2015-05-07 00:00:00.000,2015-05-22 00:00:00.000,40252.00,1
723,356,ORD_723,2015-03-25 00:00:00.000,2015-04-29 00:00:00.000,70145.00,7
724,454,ORD_724,2015-02-08 00:00:00.000,2015-02-25 00:00:00.000,52782.00,7
725,688,ORD_725,2015-02-01 00:00:00.000,2015-06-01 00:00:00.000,97828.00,3
726,414,ORD_726,2015-04-30 00:00:00.000,2015-06-03 00:00:00.000,25626.00,1
727,811,ORD_727,2015-03-20 00:00:00.000,2015-06-23 00:00:00.000,70335.00,4
728,145,ORD_728,2015-03-17 00:00:00.000,2015-04-25 00:00:00.000,74964.00,5
729,542,ORD_729,2015-01-07 00:00:00.000,2015-03-01 00:00:00.000,72362.00,2
730,415,ORD_730,2015-04-16 00:00:00.000,2015-06-24 00:00:00.000,93486.00,3
731,117,ORD_731,2015-05-07 00:00:00.000,2015-06-15 00:00:00.000,99409.00,3
732,627,ORD_732,2015-04-07 00:00:00.000,2015-05-29 00:00:00.000,59154.00,7
733,525,ORD_733,2015-06-15 00:00:00.000,2015-06-17 00:00:00.000,70878.00,6
734,244,ORD_734,2015-03-27 00:00:00.000,2015-06-01 00:00:00.000,3540.00,6
735,544,ORD_735,2015-04-03 00:00:00.000,2015-06-20 00:00:00.000,22118.00,3
736,68,ORD_736,2015-06-09 00:00:00.000,2015-06-22 00:00:00.000,23761.00,1
737,490,ORD_737,2015-05-24 00:00:00.000,2015-06-06 00:00:00.000,20285.00,6
738,22,ORD_738,2015-05-19 00:00:00.000,2015-06-30 00:00:00.000,97471.00,4
739,946,ORD_739,2015-05-19 00:00:00.000,2015-05-26 00:00:00.000,60517.00,5
740,843,ORD_740,2015-04-07 00:00:00.000,2015-04-21 00:00:00.000,2686.00,1
741,380,ORD_741,2015-06-13 00:00:00.000,2015-06-14 00:00:00.000,37186.00,6
742,381,ORD_742,2015-04-01 00:00:00.000,2015-05-05 00:00:00.000,31367.00,2
743,632,ORD_743,2015-04-23 00:00:00.000,2015-05-16 00:00:00.000,29335.00,7
744,425,ORD_744,2015-06-27 00:00:00.000,2015-06-30 00:00:00.000,36299.00,6
745,861,ORD_745,2015-05-04 00:00:00.000,2015-06-28 00:00:00.000,65002.00,6
746,215,ORD_746,2015-06-18 00:00:00.000,2015-06-28 00:00:00.000,41064.00,4
747,568,ORD_747,2015-04-16 00:00:00.000,2015-04-23 00:00:00.000,51461.00,2
748,805,ORD_748,2015-04-20 00:00:00.000,2015-05-20 00:00:00.000,58738.00,5
749,129,ORD_749,2015-01-26 00:00:00.000,2015-06-28 00:00:00.000,1908.00,3
750,975,ORD_750,2015-05-05 00:00:00.000,2015-05-23 00:00:00.000,17303.00,7
751,37,ORD_751,2015-03-14 00:00:00.000,2015-06-21 00:00:00.000,82180.00,3
752,739,ORD_752,2015-06-24 00:00:00.000,2015-06-26 00:00:00.000,75565.00,5
753,688,ORD_753,2015-01-07 00:00:00.000,2015-04-13 00:00:00.000,75264.00,7
754,300,ORD_754,2015-06-27 00:00:00.000,2015-06-30 00:00:00.000,65047.00,5
755,164,ORD_755,2015-05-31 00:00:00.000,2015-06-30 00:00:00.000,14642.00,1
756,414,ORD_756,2015-01-16 00:00:00.000,2015-01-17 00:00:00.000,3484.00,1
757,898,ORD_757,2015-06-29 00:00:00.000,2015-06-30 00:00:00.000,86931.00,2
758,942,ORD_758,2015-02-11 00:00:00.000,2015-06-15 00:00:00.000,33152.00,2
759,98,ORD_759,2015-05-12 00:00:00.000,2015-06-11 00:00:00.000,48566.00,5
760,457,ORD_760,2015-05-05 00:00:00.000,2015-05-14 00:00:00.000,11654.00,3
761,510,ORD_761,2015-06-15 00:00:00.000,2015-06-24 00:00:00.000,83447.00,6
762,855,ORD_762,2015-04-25 00:00:00.000,2015-06-24 00:00:00.000,79597.00,3
763,862,ORD_763,2015-01-09 00:00:00.000,2015-04-05 00:00:00.000,24374.00,4
764,894,ORD_764,2015-04-01 00:00:00.000,2015-05-19 00:00:00.000,17620.00,2
765,766,ORD_765,2015-02-06 00:00:00.000,2015-06-06 00:00:00.000,67859.00,7
766,756,ORD_766,2015-03-09 00:00:00.000,2015-04-08 00:00:00.000,40004.00,7
767,600,ORD_767,2015-05-07 00:00:00.000,2015-06-29 00:00:00.000,72160.00,2
768,762,ORD_768,2015-03-06 00:00:00.000,2015-05-21 00:00:00.000,66765.00,2
769,681,ORD_769,2015-02-15 00:00:00.000,2015-04-11 00:00:00.000,74982.00,4
770,925,ORD_770,2015-04-16 00:00:00.000,2015-06-29 00:00:00.000,65185.00,1
771,218,ORD_771,2015-01-08 00:00:00.000,2015-01-26 00:00:00.000,43874.00,7
772,999,ORD_772,2015-06-21 00:00:00.000,2015-06-25 00:00:00.000,70144.00,4
773,393,ORD_773,2015-02-19 00:00:00.000,2015-04-25 00:00:00.000,42695.00,6
774,298,ORD_774,2015-01-17 00:00:00.000,2015-04-12 00:00:00.000,49272.00,2
775,48,ORD_775,2015-03-18 00:00:00.000,2015-06-08 00:00:00.000,3282.00,4
776,243,ORD_776,2015-03-13 00:00:00.000,2015-04-11 00:00:00.000,53894.00,2
777,457,ORD_777,2015-02-17 00:00:00.000,2015-03-26 00:00:00.000,65395.00,1
778,812,ORD_778,2015-04-12 00:00:00.000,2015-04-16 00:00:00.000,10026.00,7
779,430,ORD_779,2015-05-21 00:00:00.000,2015-06-05 00:00:00.000,46573.00,1
780,779,ORD_780,2015-05-29 00:00:00.000,2015-05-29 00:00:00.000,85574.00,6
781,288,ORD_781,2015-01-12 00:00:00.000,2015-02-21 00:00:00.000,82924.00,7
782,24,ORD_782,2015-06-06 00:00:00.000,2015-06-07 00:00:00.000,93964.00,5
783,461,ORD_783,2015-01-19 00:00:00.000,2015-01-26 00:00:00.000,21999.00,3
784,532,ORD_784,2015-05-07 00:00:00.000,2015-06-16 00:00:00.000,93226.00,2
785,698,ORD_785,2015-04-21 00:00:00.000,2015-05-25 00:00:00.000,89316.00,3
786,457,ORD_786,2015-01-29 00:00:00.000,2015-02-28 00:00:00.000,10948.00,2
787,141,ORD_787,2015-06-23 00:00:00.000,2015-06-24 00:00:00.000,95785.00,2
788,488,ORD_788,2015-05-20 00:00:00.000,2015-06-11 00:00:00.000,44002.00,6
789,381,ORD_789,2015-06-08 00:00:00.000,2015-06-13 00:00:00.000,32997.00,2
790,750,ORD_790,2015-03-30 00:00:00.000,2015-04-14 00:00:00.000,15140.00,1
791,351,ORD_791,2015-02-03 00:00:00.000,2015-03-25 00:00:00.000,62219.00,5
792,67,ORD_792,2015-05-05 00:00:00.000,2015-06-24 00:00:00.000,7645.00,6
793,569,ORD_793,2015-02-18 00:00:00.000,2015-06-29 00:00:00.000,11558.00,1
794,409,ORD_794,2015-05-08 00:00:00.000,2015-06-21 00:00:00.000,55701.00,1
795,569,ORD_795,2015-02-19 00:00:00.000,2015-04-08 00:00:00.000,52259.00,2
796,286,ORD_796,2015-01-11 00:00:00.000,2015-02-06 00:00:00.000,16541.00,7
797,192,ORD_797,2015-05-06 00:00:00.000,2015-06-10 00:00:00.000,34310.00,1
798,838,ORD_798,2015-05-11 00:00:00.000,2015-06-18 00:00:00.000,92419.00,5
799,103,ORD_799,2015-04-19 00:00:00.000,2015-06-15 00:00:00.000,87504.00,4
800,210,ORD_800,2015-02-11 00:00:00.000,2015-05-22 00:00:00.000,45454.00,7
801,815,ORD_801,2015-03-18 00:00:00.000,2015-06-10 00:00:00.000,85898.00,5
802,496,ORD_802,2015-03-18 00:00:00.000,2015-05-24 00:00:00.000,95030.00,2
803,352,ORD_803,2015-05-27 00:00:00.000,2015-06-10 00:00:00.000,18825.00,7
804,156,ORD_804,2015-04-06 00:00:00.000,2015-05-14 00:00:00.000,9070.00,6
805,348,ORD_805,2015-03-16 00:00:00.000,2015-06-15 00:00:00.000,15808.00,2
806,709,ORD_806,2015-05-03 00:00:00.000,2015-06-30 00:00:00.000,92822.00,6
807,160,ORD_807,2015-01-19 00:00:00.000,2015-02-16 00:00:00.000,28197.00,3
808,163,ORD_808,2015-05-05 00:00:00.000,2015-06-05 00:00:00.000,20708.00,7
809,83,ORD_809,2015-03-27 00:00:00.000,2015-03-29 00:00:00.000,78825.00,2
810,479,ORD_810,2015-04-09 00:00:00.000,2015-04-20 00:00:00.000,13343.00,5
811,215,ORD_811,2015-03-01 00:00:00.000,2015-04-24 00:00:00.000,48341.00,1
812,492,ORD_812,2015-04-07 00:00:00.000,2015-06-19 00:00:00.000,89303.00,6
813,694,ORD_813,2015-01-20 00:00:00.000,2015-06-09 00:00:00.000,96895.00,4
814,979,ORD_814,2015-02-04 00:00:00.000,2015-02-26 00:00:00.000,85463.00,7
815,924,ORD_815,2015-04-01 00:00:00.000,2015-04-24 00:00:00.000,8744.00,6
816,730,ORD_816,2015-06-16 00:00:00.000,2015-06-17 00:00:00.000,78138.00,4
817,379,ORD_817,2015-02-14 00:00:00.000,2015-03-08 00:00:00.000,54853.00,3
818,733,ORD_818,2015-04-02 00:00:00.000,2015-05-23 00:00:00.000,45528.00,4
819,22,ORD_819,2015-06-14 00:00:00.000,2015-06-22 00:00:00.000,40197.00,7
820,657,ORD_820,2015-01-09 00:00:00.000,2015-06-20 00:00:00.000,43666.00,6
821,515,ORD_821,2015-05-10 00:00:00.000,2015-05-28 00:00:00.000,29449.00,7
822,72,ORD_822,2015-01-11 00:00:00.000,2015-06-24 00:00:00.000,78326.00,2
823,692,ORD_823,2015-04-10 00:00:00.000,2015-06-26 00:00:00.000,49716.00,6
824,72,ORD_824,2015-04-05 00:00:00.000,2015-05-21 00:00:00.000,43888.00,7
825,547,ORD_825,2015-03-17 00:00:00.000,2015-05-04 00:00:00.000,94944.00,1
826,622,ORD_826,2015-04-30 00:00:00.000,2015-06-01 00:00:00.000,64191.00,7
827,103,ORD_827,2015-01-05 00:00:00.000,2015-03-30 00:00:00.000,82221.00,7
828,174,ORD_828,2015-05-01 00:00:00.000,2015-05-11 00:00:00.000,70606.00,1
829,793,ORD_829,2015-03-05 00:00:00.000,2015-03-09 00:00:00.000,88563.00,1
830,71,ORD_830,2015-03-02 00:00:00.000,2015-06-26 00:00:00.000,24791.00,4
831,911,ORD_831,2015-03-28 00:00:00.000,2015-06-11 00:00:00.000,95917.00,3
832,620,ORD_832,2015-04-27 00:00:00.000,2015-05-14 00:00:00.000,72788.00,5
833,724,ORD_833,2015-04-12 00:00:00.000,2015-06-26 00:00:00.000,26043.00,2
834,504,ORD_834,2015-01-06 00:00:00.000,2015-04-18 00:00:00.000,51342.00,6
835,775,ORD_835,2015-05-19 00:00:00.000,2015-06-07 00:00:00.000,50046.00,6
836,117,ORD_836,2015-04-17 00:00:00.000,2015-06-20 00:00:00.000,47289.00,3
837,592,ORD_837,2015-01-06 00:00:00.000,2015-05-07 00:00:00.000,34730.00,4
838,877,ORD_838,2015-02-26 00:00:00.000,2015-04-12 00:00:00.000,24834.00,5
839,797,ORD_839,2015-03-25 00:00:00.000,2015-03-31 00:00:00.000,21542.00,5
840,975,ORD_840,2015-05-15 00:00:00.000,2015-05-31 00:00:00.000,37315.00,6
841,561,ORD_841,2015-05-22 00:00:00.000,2015-05-30 00:00:00.000,13310.00,6
842,714,ORD_842,2015-04-04 00:00:00.000,2015-05-28 00:00:00.000,96778.00,3
843,884,ORD_843,2015-03-08 00:00:00.000,2015-06-14 00:00:00.000,84841.00,1
844,15,ORD_844,2015-05-15 00:00:00.000,2015-06-25 00:00:00.000,37743.00,2
845,228,ORD_845,2015-01-02 00:00:00.000,2015-02-05 00:00:00.000,83073.00,4
846,150,ORD_846,2015-06-13 00:00:00.000,2015-06-24 00:00:00.000,35371.00,5
847,927,ORD_847,2015-03-24 00:00:00.000,2015-05-31 00:00:00.000,15067.00,5
848,252,ORD_848,2015-01-22 00:00:00.000,2015-05-10 00:00:00.000,26104.00,4
849,503,ORD_849,2015-04-11 00:00:00.000,2015-04-14 00:00:00.000,83270.00,5
850,832,ORD_850,2015-02-20 00:00:00.000,2015-04-25 00:00:00.000,81603.00,1
851,216,ORD_851,2015-05-29 00:00:00.000,2015-06-05 00:00:00.000,79766.00,1
852,982,ORD_852,2015-02-12 00:00:00.000,2015-06-14 00:00:00.000,88819.00,2
853,898,ORD_853,2015-05-30 00:00:00.000,2015-06-14 00:00:00.000,73081.00,6
854,156,ORD_854,2015-02-09 00:00:00.000,2015-02-27 00:00:00.000,2757.00,2
855,89,ORD_855,2015-01-25 00:00:00.000,2015-01-31 00:00:00.000,35242.00,4
856,780,ORD_856,2015-06-17 00:00:00.000,2015-06-18 00:00:00.000,28240.00,7
857,621,ORD_857,2015-03-09 00:00:00.000,2015-04-11 00:00:00.000,49477.00,7
858,843,ORD_858,2015-01-01 00:00:00.000,2015-02-20 00:00:00.000,76275.00,6
859,239,ORD_859,2015-06-16 00:00:00.000,2015-06-26 00:00:00.000,22555.00,1
860,948,ORD_860,2015-03-12 00:00:00.000,2015-04-05 00:00:00.000,34598.00,3
861,878,ORD_861,2015-03-16 00:00:00.000,2015-06-04 00:00:00.000,95033.00,2
862,41,ORD_862,2015-06-27 00:00:00.000,2015-06-28 00:00:00.000,65052.00,7
863,130,ORD_863,2015-01-03 00:00:00.000,2015-03-25 00:00:00.000,89015.00,7
864,933,ORD_864,2015-03-24 00:00:00.000,2015-04-07 00:00:00.000,8356.00,3
865,634,ORD_865,2015-06-12 00:00:00.000,2015-06-16 00:00:00.000,91255.00,3
866,135,ORD_866,2015-03-12 00:00:00.000,2015-04-08 00:00:00.000,24130.00,4
867,316,ORD_867,2015-01-25 00:00:00.000,2015-04-25 00:00:00.000,74463.00,6
868,534,ORD_868,2015-06-25 00:00:00.000,2015-06-28 00:00:00.000,56638.00,3
869,53,ORD_869,2015-01-09 00:00:00.000,2015-01-29 00:00:00.000,55590.00,3
870,500,ORD_870,2015-04-08 00:00:00.000,2015-04-13 00:00:00.000,66375.00,2
871,28,ORD_871,2015-01-31 00:00:00.000,2015-06-17 00:00:00.000,54411.00,3
872,1019,ORD_872,2015-04-28 00:00:00.000,2015-06-25 00:00:00.000,47489.00,2
873,509,ORD_873,2015-02-12 00:00:00.000,2015-06-30 00:00:00.000,28002.00,1
874,282,ORD_874,2015-05-01 00:00:00.000,2015-05-17 00:00:00.000,14138.00,2
875,248,ORD_875,2015-03-16 00:00:00.000,2015-05-30 00:00:00.000,42623.00,1
876,647,ORD_876,2015-02-26 00:00:00.000,2015-04-30 00:00:00.000,18031.00,5
877,521,ORD_877,2015-03-05 00:00:00.000,2015-03-24 00:00:00.000,42848.00,1
878,179,ORD_878,2015-05-21 00:00:00.000,2015-06-14 00:00:00.000,51538.00,3
879,152,ORD_879,2015-04-14 00:00:00.000,2015-05-08 00:00:00.000,72295.00,4
880,618,ORD_880,2015-04-25 00:00:00.000,2015-06-17 00:00:00.000,63560.00,6
881,145,ORD_881,2015-06-10 00:00:00.000,2015-06-30 00:00:00.000,72542.00,2
882,167,ORD_882,2015-03-11 00:00:00.000,2015-06-17 00:00:00.000,54489.00,6
883,295,ORD_883,2015-04-17 00:00:00.000,2015-04-17 00:00:00.000,67011.00,3
884,296,ORD_884,2015-04-02 00:00:00.000,2015-04-28 00:00:00.000,47866.00,1
885,1007,ORD_885,2015-03-11 00:00:00.000,2015-04-07 00:00:00.000,34704.00,1
886,101,ORD_886,2015-01-04 00:00:00.000,2015-01-10 00:00:00.000,83114.00,1
887,776,ORD_887,2015-06-03 00:00:00.000,2015-06-16 00:00:00.000,33454.00,1
888,334,ORD_888,2015-01-28 00:00:00.000,2015-05-02 00:00:00.000,69684.00,1
889,561,ORD_889,2015-06-02 00:00:00.000,2015-06-21 00:00:00.000,35991.00,2
890,750,ORD_890,2015-02-20 00:00:00.000,2015-05-16 00:00:00.000,31925.00,5
